Skewness,Kurtosis,Contrast1,Contrast2,Contrast3,Contrast4,Contrast5,Contrast6,Contrast7,Contrast8,Contrast9,Contrast10,Contrast11,Contrast12,Dissimilarity1,Dissimilarity2,Dissimilarity3,Dissimilarity4,Dissimilarity5,Dissimilarity6,Dissimilarity7,Dissimilarity8,Dissimilarity9,Dissimilarity10,Dissimilarity11,Dissimilarity12,Homogeneity1,Homogeneity2,Homogeneity3,Homogeneity4,Homogeneity5,Homogeneity6,Homogeneity7,Homogeneity8,Homogeneity9,Homogeneity10,Homogeneity11,Homogeneity12,Energy1,Energy2,Energy3,Energy4,Energy5,Energy6,Energy7,Energy8,Energy9,Energy10,Energy11,Energy12,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12,Class
"-0,53","-1,72","7373,2051","3789,3357","6982,7983","5608,2168","6882,7632","3789,3357","6729,3314","5608,2168","9255,8108","5810,0673","8012,0089","11261,9798","28,9145","14,8601","27,3835","21,993","26,9912","14,8601","26,3895","21,993","36,2973","22,7846","31,4196","44,1646","0,8866","0,9417","0,8926","0,9138","0,8942","0,9417","0,8965","0,9138","0,8577","0,9107","0,8768","0,8268","0,6549","0,6868","0,6589","0,6692","0,6569","0,6868","0,6592","0,6692","0,6337","0,6628","0,6461","0,6147","0,759","0,8769","0,7715","0,8178","0,7766","0,8769","0,7811","0,8178","0,7012","0,8136","0,7404","0,6384",e
"0,68","-1,54","7927,5762","6204,3084","5140,8654","5819,5451","9422,4906","6204,3084","5713,8889","5819,5451","13086,7925",11373,"6309,8333",8772,"31,0885","24,3306","20,1603","22,8217","36,9509","24,3306","22,4074","22,8217","51,3208","44,6","24,7444","34,4","0,8781","0,9046","0,9209","0,9105","0,8551","0,9046","0,9121","0,9105","0,7987","0,8251","0,903","0,8651","0,6781","0,6973","0,6957","0,7008","0,6778","0,6973","0,694","0,7008","0,6599","0,6724","0,6914","0,6929","0,7185","0,7768","0,8216","0,7906","0,6522","0,7768","0,7995","0,7906","0,5016","0,5666","0,7766","0,6654",e
"0,92","-1,16","8900,4808",6750,"5595,8333",6750,"10238,3113",6750,"6430,25",6750,"14755,6731","12192,1875","7298,7245","9022,2188","34,9038","26,4706","21,9444","26,4706","40,1502","26,4706","25,2167","26,4706","57,8654","47,8125","28,6224","35,3813","0,8631","0,8962","0,9139","0,8962","0,8426","0,8962","0,9011","0,8962","0,7731","0,8125","0,8878","0,8613","0,6985","0,7214","0,7175","0,7214","0,7012","0,7214","0,7149","0,7214","0,6807","0,6986","0,7112","0,7222","0,6526","0,7314","0,7883","0,7314","0,5808","0,7314","0,7526","0,7314","0,3717","0,4785","0,7155","0,6134",e
"0,07",-2,"5955,5002","4910,051","6372,45","3450,3061","5848,2851","4910,051","5935,6154","3450,3061","6748,8324","9274,399","7871,4474","5001,9231","23,3549","19,2551","24,99","13,5306","22,9345","19,2551","23,2769","13,5306","26,466","36,3702","30,8684","19,6154","0,9084","0,9245","0,902","0,9469","0,9101","0,9245","0,9087","0,9469","0,8962","0,8574","0,8789","0,9231","0,6466","0,6576","0,6426","0,6723","0,6482","0,6576","0,6475","0,6723","0,6401","0,6183","0,6298","0,6585","0,8164","0,8483","0,8035","0,8934","0,8194","0,8483","0,8166","0,8934","0,7913","0,7121","0,7564","0,8447",e
"0,64","-1,59","4882,2998","4932,931","7016,822","5231,8966","5225,5518","4932,931","7714,8305","5231,8966","5805,8036","7356,1252","10903,1023","9637,7042","19,1463","19,3448","27,5169","20,5172","20,4924","19,3448","30,2542","20,5172","22,7679","28,8475","42,7573","37,7949","0,9249","0,9241","0,8921","0,9195","0,9196","0,9241","0,8814","0,9195","0,9107","0,8869","0,8323","0,8518","0,694","0,7021","0,6795","0,6993","0,694","0,7021","0,6819","0,6993","0,6915","0,6931","0,6633","0,6741","0,8327","0,8264","0,7558","0,8159","0,8192","0,8264","0,7244","0,8159","0,7973","0,7302","0,6012","0,6465",e
"0,25","-1,94","9031,25","6825,3191","7006,8119","4934,5213","9109,1056","6825,3191","6931,136","4934,5213","13111,4397","13307,2151","8157,2581","6970,446","35,4167","26,766","27,4777","19,3511","35,722","26,766","27,1809","19,3511","51,4174","52,1852","31,9892","27,3351","0,8611","0,895","0,8922","0,9241","0,8599","0,895","0,8934","0,9241","0,7984","0,7954","0,8746","0,8928","0,625","0,6467","0,643","0,6648","0,6262","0,6467","0,645","0,6648","0,5948","0,5953","0,6348","0,649","0,7164","0,7848","0,7803","0,8445","0,7126","0,7848","0,7819","0,8445","0,5845","0,5762","0,7426","0,7781",e
"0,17","-1,97","5573,5714","5176,9397","6839,6186","4055,819","5801,7293","5176,9397","6646,1094","4055,819","6436,148","9368,3014","9540,2145","5911,3636","21,8571","20,3017","26,822","15,9052","22,7519","20,3017","26,0632","15,9052","25,2398","36,7384","37,4126","23,1818","0,9143","0,9204","0,8948","0,9376","0,9108","0,9204","0,8978","0,9376","0,901","0,8559","0,8533","0,9091","0,653","0,6587","0,6414","0,6699","0,6518","0,6587","0,6451","0,6699","0,6468","0,6234","0,6205","0,6552","0,8269","0,8384","0,7873","0,8734","0,8193","0,8384","0,7923","0,8734","0,799","0,7048","0,7005","0,8138",e
"1,17","-0,64","8800,3759","6559,5395","5554,2188","5846,5461","9584,1837","6559,5395","5395,6915","5846,5461","12489,7959","11375,5319","6714,538","8992,8191","34,5113","25,7237","21,7812","22,9276","37,585","25,7237","21,1596","22,9276","48,9796","44,6099","26,3315","35,266","0,8647","0,8991","0,9146","0,9101","0,8526","0,8991","0,917","0,9101","0,8079","0,8251","0,8967","0,8617","0,7329","0,7579","0,7474","0,7637","0,7422","0,7579","0,7557","0,7637","0,728","0,7459","0,7502","0,7631","0,6086","0,6988","0,7649","0,7316","0,5444","0,6988","0,7648","0,7316","0,3898","0,4155","0,7003","0,5368",e
"0,34","-1,88","5945,1429","4864,8333","7508,3333","5731,8333","6303,4439","4864,8333","7551,9231","5731,8333","7015,346","6175,8438",10557,"10769,4466","23,3143","19,0778","29,4444","22,4778","24,7194","19,0778","29,6154","22,4778","27,5112","24,219","41,4","42,2331","0,9086","0,9252","0,8845","0,9119","0,9031","0,9252","0,8839","0,9119","0,8921","0,905","0,8376","0,8344","0,6589","0,6731","0,6456","0,6648","0,6577","0,6731","0,6485","0,6648","0,6529","0,6668","0,6253","0,6264","0,8106","0,8434","0,76","0,8155","0,798","0,8434","0,7564","0,8155","0,7741","0,7977","0,6568","0,6472",e
"-0,51","-1,74","6204,0761","3291,3889","7041,0909","5325,0926","5654,3478","3291,3889","6395,0207","5325,0926","7040,7504","5158,5013","8220,9197","9982,3971","24,3297","12,9074","27,6121","20,8827","22,1739","12,9074","25,0785","20,8827","27,6108","20,2294","32,2389","39,1467","0,9046","0,9494","0,8917","0,9181","0,913","0,9494","0,9017","0,9181","0,8917","0,9207","0,8736","0,8465","0,6644","0,6911","0,6569","0,6712","0,6679","0,6911","0,6622","0,6712","0,6534","0,6704","0,6444","0,6266","0,798","0,8933","0,7705","0,8273","0,8168","0,8933","0,792","0,8273","0,7727","0,8339","0,7335","0,6784",e
"0,3","-1,91","5825,4843","6449,435","8389,0278","5265,678","5685,6835","6449,435","9420,2885","5265,678","6966,9643","12159,8475","13438,5","7761,6048","22,845","25,2919","32,8981","20,6497","22,2968","25,2919","36,9423","20,6497","27,3214","47,6857","52,7","30,4377","0,9104","0,9008","0,871","0,919","0,9126","0,9008","0,8551","0,919","0,8929","0,813","0,7933","0,8806","0,6564","0,6548","0,6353","0,666","0,659","0,6548","0,6308","0,666","0,6478","0,6125","0,6032","0,6495","0,8163","0,7942","0,7335","0,832","0,8201","0,7942","0,697","0,832","0,779","0,6044","0,5623","0,7477",e
"-0,25","-1,94","7492,2119","5703,9474","7595,5128","3802,6316","7077,2279","5703,9474","6907,4176","3802,6316","8689,527","11448,417","9268,2692","6025,4826","29,3812","22,3684","29,7863","14,9123","27,7538","22,3684","27,0879","14,9123","34,0766","44,8958","36,3462","23,6293","0,8848","0,9123","0,8832","0,9415","0,8912","0,9123","0,8938","0,9415","0,8664","0,8239","0,8575","0,9073","0,6355","0,6514","0,6346","0,6703","0,6383","0,6514","0,6399","0,6703","0,6227","0,5975","0,6174","0,6464","0,7668","0,823","0,7636","0,882","0,7804","0,823","0,7857","0,882","0,7308","0,6464","0,713","0,8139",e
"0,8","-1,36","8027,2241","5338,8947","5791,7004","5612,6842","7707,7047","5338,8947","6341,7239","5612,6842","10869,9963","7789,4531","7093,6364","9337,6674","31,4793","20,9368","22,7126","22,0105","30,2263","20,9368","24,8695","22,0105","42,6274","30,5469","27,8182","36,6183","0,8766","0,9179","0,9109","0,9137","0,8815","0,9179","0,9025","0,9137","0,8328","0,8802","0,8909","0,8564","0,6895","0,7181","0,7031","0,7157","0,7009","0,7181","0,7033","0,7157","0,6824","0,712","0,7014","0,6995","0,7035","0,7992","0,7902","0,7889","0,7068","0,7992","0,7663","0,7889","0,5769","0,691","0,7344","0,6296",e
"1,1","-0,79","8587,0335","6781,3596","4756,4583","6781,3596","9458,1818","6781,3596","5459,6462","6781,3596",13005,"10155,8962","6377,4519","9474,2925","33,6746","26,5936","18,6528","26,5936","37,0909","26,5936","21,4104","26,5936",51,"39,827","25,0096","37,1541","0,8679","0,8957","0,9269","0,8957","0,8545","0,8957","0,916","0,8957","0,8","0,8438","0,9019","0,8543","0,7277","0,7479","0,7455","0,7479","0,7327","0,7479","0,7445","0,7479","0,7171","0,7398","0,7412","0,7447","0,6289","0,6997","0,8057","0,6997","0,5708","0,6997","0,7723","0,6997","0,386","0,5133","0,7292","0,5459",e
"0,16","-1,97","8527,8689","6367,0312","5245,35","6908,9062","9779,2409","6367,0312","6127,7797","6908,9062","13906,2407","8529,4399","6861,2586","12314,9779","33,4426","24,9688","20,57","27,0938","38,35","24,9688","24,0305","27,0938","54,5343","33,4488","26,9069","48,294","0,8689","0,9021","0,9193","0,8938","0,8496","0,9021","0,9058","0,8938","0,7861","0,8688","0,8945","0,8106","0,6264","0,6476","0,6559","0,6425","0,618","0,6476","0,6481","0,6425","0,5873","0,6321","0,6418","0,5999","0,7344","0,8011","0,8372","0,7842","0,6932","0,8011","0,8094","0,7842","0,5608","0,7304","0,7863","0,6108",e
"0,71","-1,5","8632,6293","6217,3026","5052,0677","6559,5395","10031,0799","6217,3026","5418,75","6559,5395",14450,"9289,2857","6249,1558","11978,2895","33,8534","24,3816","19,812","25,7237","39,3376","24,3816","21,25","25,7237","56,6667","36,4286","24,5065","46,9737","0,8672","0,9044","0,9223","0,8991","0,8457","0,9044","0,9167","0,8991","0,7778","0,8571","0,9039","0,8158","0,6759","0,7008","0,6991","0,6978","0,6758","0,7008","0,6994","0,6978","0,6526","0,6917","0,695","0,6707","0,6899","0,7737","0,8233","0,7612","0,6264","0,7737","0,8082","0,7612","0,4462","0,642","0,7765","0,5394",e
"0,1","-1,99","7013,4823","5265,8699","5704,5259","4246,6693","7026,0064","5265,8699","5670,3947","4246,6693","9883,5156","9447,1628","6454,6875","6452,5905","27,5039","20,6505","22,3707","16,6536","27,553","20,6505","22,2368","16,6536","38,7589","37,0477","25,3125","25,3043","0,8921","0,919","0,9123","0,9347","0,892","0,919","0,9128","0,9347","0,848","0,8547","0,9007","0,9008","0,6376","0,6553","0,6496","0,6654","0,6387","0,6553","0,6506","0,6654","0,6141","0,6188","0,6436","0,6463","0,7831","0,8368","0,8238","0,8684","0,782","0,8368","0,8246","0,8684","0,6923","0,7053","0,8","0,7987",e
"0,43","-1,82","6228,4483","4283,3929","7673,7578","5315,5357","6115,2038","4283,3929","7120,2899","5315,5357","7143,8853","5473,4848","10384,4273","10399,6212","24,4253","16,7976","30,0932","20,8452","23,9812","16,7976","27,9227","20,8452","28,0152","21,4646","40,7232","40,7828","0,9042","0,9341","0,882","0,9183","0,906","0,9341","0,8905","0,9183","0,8901","0,9158","0,8403","0,8401","0,6621","0,6854","0,6507","0,6754","0,6657","0,6854","0,6601","0,6754","0,6584","0,6814","0,6353","0,638","0,7983","0,8595","0,7502","0,8256","0,8006","0,8595","0,7654","0,8256","0,7656","0,8164","0,6545","0,6512",e
"1,26","-0,42",8381,"6192,8571","5308,1633","6340,3061",8415,"6192,8571","5917,8454","6340,3061","11298,0938","9004,6875","6407,8387","8367,1875","32,8667","24,2857","20,8163","24,8639",33,"24,2857","23,2072","24,8639","44,3062","35,3125","25,1288","32,8125","0,8711","0,9048","0,9184","0,9025","0,8706","0,9048","0,909","0,9025","0,8263","0,8615","0,9015","0,8713","0,7456","0,7701","0,7595","0,7689","0,7551","0,7701","0,7611","0,7689","0,7402","0,7656","0,7625","0,7702","0,6115","0,7031","0,7656","0,6961","0,592","0,7031","0,7308","0,6961","0,4369","0,5299","0,7012","0,5632",e
"1,25","-0,45","8748,8182","6382,0833","5390,0794","6863,75","9209,2823","6382,0833","5316,5094","6863,75","11625,6818","8588,2075","6609,6841","10137,9593","34,3091","25,0278","21,1376","26,9167","36,1148","25,0278","20,8491","26,9167","45,5909","33,6792","25,9203","39,7567","0,8655","0,9019","0,9171","0,8944","0,8584","0,9019","0,9182","0,8944","0,8212","0,8679","0,8984","0,8441","0,7449","0,7713","0,7579","0,7674","0,7527","0,7713","0,7649","0,7674","0,7424","0,773","0,7594","0,762","0,5906","0,69","0,7629","0,6667","0,5459","0,69","0,7594","0,6667","0,408","0,5411","0,6938","0,4583",e
"-0,29","-1,92","5856,6483","2477,3676","5928,2051","4412,0737","5143,4869","2477,3676","5147,2222","4412,0737","6591,5094","4143,75","6622,9167","8532,6923","22,9672","9,7152","23,2479","17,3022","20,1705","9,7152","20,1852","17,3022","25,8491","16,25","25,9722","33,4615","0,9099","0,9619","0,9088","0,9321","0,9209","0,9619","0,9208","0,9321","0,8986","0,9363","0,8981","0,8688","0,653","0,6856","0,6522","0,6659","0,6588","0,6856","0,6587","0,6659","0,644","0,6668","0,6437","0,6247","0,8168","0,9228","0,8146","0,8625","0,8396","0,9228","0,8395","0,8625","0,7949","0,8715","0,7939","0,7353",e
"0,05",-2,"7413,151","4447,4646","5762,6501","5520,9906","7341,5323","4447,4646","6176,6171","5520,9906","10636,8056","6292,7419","6684,0909","10568,5794","29,0712","17,441","22,5986","21,6509","28,7903","17,441","24,222","21,6509","41,713","24,6774","26,2121","41,4454","0,886","0,9316","0,9114","0,9151","0,8871","0,9316","0,905","0,9151","0,8364","0,9032","0,8972","0,8375","0,6326","0,6619","0,648","0,6513","0,6344","0,6619","0,6444","0,6513","0,606","0,6461","0,6399","0,6071","0,7714","0,8627","0,8225","0,8295","0,773","0,8627","0,8096","0,8295","0,6701","0,8046","0,7937","0,6719",e
"0,29","-1,92",7225,"3956,5476","7539,1304","5986,4286","7011,1522","3956,5476","7067,9348","5986,4286","8616,0763","5875,3187","9506,3723","11570,413","28,3333","15,5159","29,5652","23,4762","27,4947","15,5159","27,7174","23,4762","33,7885","23,0405","37,2799","45,3742","0,8889","0,9392","0,8841","0,9079","0,8922","0,9392","0,8913","0,9079","0,8675","0,9096","0,8538","0,8221","0,6432","0,6761","0,6397","0,6563","0,647","0,6761","0,6453","0,6563","0,6338","0,6607","0,6241","0,6105","0,7721","0,8747","0,7625","0,8104","0,7778","0,8747","0,7767","0,8104","0,7258","0,8123","0,699","0,6301",e
"1,31","-0,29","5242,1527","5550,2022","7741,0714","5433,3558","5513,4834","5550,2022","7586,25","5433,3558","6143,1818","7815,5048","10267,1053","8815,8894","20,5575","21,7655","30,3571","21,3073","21,6215","21,7655","29,75","21,3073","24,0909","30,649","40,2632","34,5721","0,9194","0,9146","0,881","0,9164","0,9152","0,9146","0,8833","0,9164","0,9055","0,8798","0,8421","0,8644","0,7656","0,7794","0,7544","0,7804","0,7703","0,7794","0,7662","0,7804","0,7713","0,7802","0,7535","0,7728","0,7628","0,7286","0,6348","0,7343","0,7423","0,7286","0,6235","0,7343","0,7044","0,5792","0,4725","0,5253",e
"0,62","-1,61","9610,7331","7341,5323","7337,8906","5865,457","9734,0455","7341,5323","7936,4239","5865,457","13738,8245","13741,1321","8870,598","7606,6981","37,6891","28,7903","28,776","23,0018","38,1727","28,7903","31,1232","23,0018","53,8777","53,8868","34,7867","29,8302","0,8522","0,8871","0,8872","0,9098","0,8503","0,8871","0,8779","0,9098","0,7887","0,7887","0,8636","0,883","0,6509","0,6732","0,6692","0,6865","0,653","0,6732","0,6664","0,6865","0,6244","0,6281","0,6605","0,6766","0,6718","0,7472","0,7504","0,798","0,6645","0,7472","0,728","0,798","0,5236","0,5185","0,6941","0,7334",e
"0,67","-1,55","7245,4327",4725,"5901,4286",4875,"7161,8444",4725,"5722,2",4875,"10082,0012","8157,6818","6862,6968","7724,1818","28,4135","18,5294","23,1429","19,1176","28,0857","18,5294","22,44","19,1176","39,5373","31,9909","26,9125","30,2909","0,8886","0,9273","0,9092","0,925","0,8899","0,9273","0,912","0,925","0,845","0,8745","0,8945","0,8812","0,6782","0,7035","0,6864","0,7021","0,6853","0,7035","0,6901","0,7021","0,6669","0,6818","0,6812","0,686","0,7474","0,834","0,7966","0,8287","0,7453","0,834","0,8016","0,8287","0,6345","0,7051","0,761","0,7204",e
"1,29","-0,34","7697,0881","5596,9294","5534,0426","5471,1557","7741,0714","5596,9294","5900,189","5471,1557","10498,8281","9020,0311","6785,2174","7673,7578","30,1847","21,9487","21,7021","21,4555","30,3571","21,9487","23,138","21,4555","41,1719","35,3727","26,6087","30,0932","0,8816","0,9139","0,9149","0,9159","0,881","0,9139","0,9093","0,9159","0,8385","0,8613","0,8957","0,882","0,7518","0,7764","0,7614","0,7775","0,7636","0,7764","0,7654","0,7775","0,7522","0,7702","0,7643","0,7801","0,6417","0,7297","0,7514","0,7358","0,6185","0,7297","0,7264","0,7358","0,4596","0,5172","0,6763","0,5893",e
"0,51","-1,74","7938,6792","5884,6154","6895,5082","4523,7981","7807,4614","5884,6154","6775,7143","4523,7981","10658,579","11745,4545","8286,0429","6220,4545","31,1321","23,0769","27,0412","17,7404","30,6175","23,0769","26,5714","17,7404","41,7983","46,0606","32,4943","24,3939","0,8779","0,9095","0,894","0,9304","0,8799","0,9095","0,8958","0,9304","0,8361","0,8194","0,8726","0,9043","0,6529","0,6733","0,6613","0,6861","0,6564","0,6733","0,6638","0,6861","0,634","0,627","0,6512","0,6739","0,7383","0,8051","0,7734","0,8502","0,7409","0,8051","0,7764","0,8502","0,6444","0,6063","0,7258","0,7917",e
"0,3","-1,91","6705,7031","5210,3365","6669,2308","3209,5673","5960,625","5210,3365","6051,749","3209,5673","7957,0066","10003,8462","7758,4212","4299,8988","26,2969","20,4327","26,1538","12,5865","23,375","20,4327","23,7323","12,5865","31,2039","39,2308","30,4252","16,8623","0,8969","0,9199","0,8974","0,9506","0,9083","0,9199","0,9069","0,9506","0,8776","0,8462","0,8807","0,9339","0,649","0,6657","0,6492","0,6856","0,6583","0,6657","0,6572","0,6856","0,6417","0,6272","0,643","0,6798","0,7879","0,8341","0,7892","0,8978","0,8103","0,8341","0,8076","0,8978","0,7455","0,6771","0,7522","0,8611",e
"1,19","-0,58","7935,9268","5805,8036","5080,0781","5906,7741","8452,2129","5805,8036","5172,4432","5906,7741","11081,9549","8598,3471","6171,3542","9243,2231","31,1213","22,7679","19,9219","23,1638","33,1459","22,7679","20,2841","23,1638","43,4586","33,719","24,2014","36,2479","0,878","0,9107","0,9219","0,9092","0,87","0,9107","0,9205","0,9092","0,8296","0,8678","0,9051","0,8579","0,7416","0,7661","0,7541","0,7652","0,7506","0,7661","0,7595","0,7652","0,739","0,7646","0,7565","0,7599","0,644","0,7309","0,7826","0,7262","0,5982","0,7309","0,7727","0,7262","0,4546","0,5602","0,7223","0,5272",e
"0,35","-1,88","5831,2742","4941,9","6672,5","3121,2","5565,0099","4941,9","5935,3448","3121,2","6380,1411","9563,8459","8424,1071","4255,6826","22,8677","19,38","26,1667","12,24","21,8236","19,38","23,2759","12,24","25,0202","37,5053","33,0357","16,689","0,9103","0,924","0,8974","0,952","0,9144","0,924","0,9087","0,952","0,9019","0,8529","0,8705","0,9346","0,6599","0,6709","0,6521","0,6889","0,6646","0,6709","0,6611","0,6889","0,6586","0,6331","0,6397","0,6825","0,8143","0,8416","0,7874","0,8999","0,8217","0,8416","0,8098","0,8999","0,7946","0,6895","0,729","0,8616",e
"0,18","-1,97","6574,75","5038,9744","6814,214",2890,"5837,4716","5038,9744","5691,5475",2890,"7107,3837","9605,9659","7908,4459","4044,6172","25,7833","19,7607","26,7224","11,3333","22,892","19,7607","22,3198","11,3333","27,8721","37,6705","31,0135","15,8612","0,8989","0,9225","0,8952","0,9556","0,9102","0,9225","0,9125","0,9556","0,8907","0,8523","0,8784","0,9378","0,644","0,6604","0,6417","0,682","0,6522","0,6604","0,6539","0,682","0,6413","0,6212","0,6342","0,6735","0,7955","0,8426","0,788","0,9097","0,8179","0,8426","0,8223","0,9097","0,7776","0,6974","0,7523","0,8726",e
"0,41","-1,84","7005,6696","5313,7863","5168,5564","4132,9449","6944,0278","5313,7863","5450,9661","4132,9449","10045,5288","9799,4253","6530,0363","5024,2816","27,4732","20,8384","20,2688","16,2076","27,2315","20,8384","21,3763","16,2076","39,3942","38,4291","25,608","19,7031","0,8923","0,9183","0,9205","0,9364","0,8932","0,9183","0,9162","0,9364","0,8455","0,8493","0,8996","0,9227","0,655","0,6732","0,6703","0,6847","0,6593","0,6732","0,6698","0,6847","0,6351","0,6395","0,6615","0,6826","0,7731","0,8268","0,8335","0,8653","0,7728","0,8268","0,8234","0,8653","0,6685","0,6745","0,7872","0,8331",e
"-0,36","-1,87","7532,4468","3926,6304","6800,4994","5615,0815","6917,5532","3926,6304","6717,2973","5615,0815","9847,3404","5862,5714","7708,7377","10858,1429","29,539","15,3986","26,6686","22,0199","27,1277","15,3986","26,3423","22,0199","38,617","22,9905","30,2303","42,581","0,8842","0,9396","0,8954","0,9136","0,8936","0,9396","0,8967","0,9136","0,8486","0,9098","0,8815","0,833","0,6409","0,6743","0,6483","0,6576","0,6448","0,6743","0,6477","0,6576","0,617","0,6524","0,6375","0,607","0,7621","0,8764","0,7848","0,8233","0,7825","0,8764","0,7883","0,8233","0,6915","0,8169","0,7576","0,6609",e
